id,split,image_path,question,choices,num_choices,answer,subject,grade,topic,category,skill,context_group,difficulty_score
train_07901,train,images/train/train_07901.png,What can Nick and Gwen trade to each get what they want?,"[""Nick can trade his tomatoes for Gwen's broccoli."", ""Nick can trade his tomatoes for Gwen's carrots."", ""Gwen can trade her broccoli for Nick's oranges."", ""Gwen can trade her almonds for Nick's tomatoes.""]",4,0,social science,grade8,economics,Basic economic principles,Trade and specialization,hint_only,0.3778482398783171
train_09713,train,images/train/train_09713.png,What can Ryan and Eric trade to each get what they want?,"[""Eric can trade his almonds for Ryan's tomatoes."", ""Ryan can trade his tomatoes for Eric's carrots."", ""Eric can trade his broccoli for Ryan's oranges."", ""Ryan can trade his tomatoes for Eric's broccoli.""]",4,3,social science,grade7,economics,Basic economic principles,Trade and specialization,hint_only,0.3778482398783171
train_12703,train,images/train/train_12703.png,What can Liz and Pedro trade to each get what they want?,"[""Pedro can trade his broccoli for Liz's oranges."", ""Liz can trade her tomatoes for Pedro's carrots."", ""Pedro can trade his almonds for Liz's tomatoes."", ""Liz can trade her tomatoes for Pedro's broccoli.""]",4,3,social science,grade8,economics,Basic economic principles,Trade and specialization,hint_only,0.3778482398783171
val_02296,val,images/val/val_02296.png,What can Lexi and Hugo trade to each get what they want?,"[""Hugo can trade his broccoli for Lexi's oranges."", ""Lexi can trade her tomatoes for Hugo's carrots."", ""Hugo can trade his almonds for Lexi's tomatoes."", ""Lexi can trade her tomatoes for Hugo's broccoli.""]",4,3,social science,grade8,economics,Basic economic principles,Trade and specialization,hint_only,0.3778482398783171
train_12153,train,images/train/train_12153.png,What can Cora and Leon trade to each get what they want?,"[""Leon can trade his almonds for Cora's tomatoes."", ""Leon can trade his broccoli for Cora's oranges."", ""Cora can trade her tomatoes for Leon's carrots."", ""Cora can trade her tomatoes for Leon's broccoli.""]",4,3,social science,grade8,economics,Basic economic principles,Trade and specialization,hint_only,0.3778482398783171
train_10197,train,images/train/train_10197.png,What can Mary and Lisa trade to each get what they want?,"[""Mary can trade her tomatoes for Lisa's carrots."", ""Lisa can trade her almonds for Mary's tomatoes."", ""Mary can trade her tomatoes for Lisa's broccoli."", ""Lisa can trade her broccoli for Mary's oranges.""]",4,2,social science,grade7,economics,Basic economic principles,Trade and specialization,hint_only,0.3778482398783171
val_00285,val,images/val/val_00285.png,"Complete the sentence.
The bee hummingbird is the () hummingbird.","[""loudest"", ""fastest"", ""smallest""]",3,2,language science,grade1,reading-comprehension,Read-alone texts,Read passages about animals,hint_only,0.37636556510911373
train_06191,train,images/train/train_06191.png,What can Jen and Nate trade to each get what they want?,"[""Nate can trade his almonds for Jen's tomatoes."", ""Jen can trade her tomatoes for Nate's carrots."", ""Jen can trade her tomatoes for Nate's broccoli."", ""Nate can trade his broccoli for Jen's oranges.""]",4,2,social science,grade8,economics,Basic economic principles,Trade and specialization,hint_only,0.3748720494026581
val_00468,val,images/val/val_00468.png,What can Greg and Ben trade to each get what they want?,"[""Greg can trade his tomatoes for Ben's carrots."", ""Greg can trade his tomatoes for Ben's broccoli."", ""Ben can trade his almonds for Greg's tomatoes."", ""Ben can trade his broccoli for Greg's oranges.""]",4,1,social science,grade8,economics,Basic economic principles,Trade and specialization,hint_only,0.3748720494026581
train_01231,train,images/train/train_01231.png,Which ocean is highlighted?,"[""the Pacific Ocean"", ""the Indian Ocean"", ""the Southern Ocean"", ""the Atlantic Ocean""]",4,0,social science,grade8,geography,Physical Geography,Oceans and continents,lecture_only,0.3728352234754311
train_00804,train,images/train/train_00804.png,Which ocean is highlighted?,"[""the Pacific Ocean"", ""the Arctic Ocean"", ""the Southern Ocean"", ""the Atlantic Ocean""]",4,0,social science,grade8,geography,Physical Geography,Oceans and continents,lecture_only,0.3728352234754311
train_06135,train,images/train/train_06135.png,Which ocean is highlighted?,"[""the Southern Ocean"", ""the Atlantic Ocean"", ""the Indian Ocean"", ""the Pacific Ocean""]",4,3,social science,grade7,geography,Physical Geography,Oceans and continents,lecture_only,0.3728352234754311
train_07082,train,images/train/train_07082.png,Which ocean is highlighted?,"[""the Atlantic Ocean"", ""the Pacific Ocean"", ""the Indian Ocean"", ""the Arctic Ocean""]",4,1,social science,grade7,geography,Physical Geography,Oceans and continents,lecture_only,0.3728352234754311
train_04583,train,images/train/train_04583.png,Which ocean is highlighted?,"[""the Pacific Ocean"", ""the Arctic Ocean"", ""the Atlantic Ocean"", ""the Indian Ocean""]",4,0,social science,grade8,geography,Physical Geography,Oceans and continents,lecture_only,0.3728352234754311
train_04632,train,images/train/train_04632.png,Which ocean is highlighted?,"[""the Atlantic Ocean"", ""the Pacific Ocean"", ""the Arctic Ocean"", ""the Southern Ocean""]",4,1,social science,grade6,geography,Physical Geography,Oceans and continents,lecture_only,0.3728352234754311
train_01196,train,images/train/train_01196.png,Which ocean is highlighted?,"[""the Pacific Ocean"", ""the Arctic Ocean"", ""the Atlantic Ocean"", ""the Southern Ocean""]",4,0,social science,grade8,geography,Physical Geography,Oceans and continents,lecture_only,0.3728352234754311
train_10977,train,images/train/train_10977.png,Which ocean is highlighted?,"[""the Arctic Ocean"", ""the Southern Ocean"", ""the Indian Ocean"", ""the Pacific Ocean""]",4,3,social science,grade6,geography,Physical Geography,Oceans and continents,lecture_only,0.3728352234754311
train_11338,train,images/train/train_11338.png,Which ocean is highlighted?,"[""the Indian Ocean"", ""the Arctic Ocean"", ""the Pacific Ocean"", ""the Southern Ocean""]",4,2,social science,grade6,geography,Physical Geography,Oceans and continents,lecture_only,0.3728352234754311
train_04871,train,images/train/train_04871.png,Which ocean is highlighted?,"[""the Indian Ocean"", ""the Southern Ocean"", ""the Atlantic Ocean"", ""the Pacific Ocean""]",4,3,social science,grade7,geography,Physical Geography,Oceans and continents,lecture_only,0.3728352234754311
train_07821,train,images/train/train_07821.png,Which ocean is highlighted?,"[""the Arctic Ocean"", ""the Pacific Ocean"", ""the Indian Ocean"", ""the Southern Ocean""]",4,1,social science,grade6,geography,Physical Geography,Oceans and continents,lecture_only,0.3728352234754311
train_00236,train,images/train/train_00236.png,Which ocean is highlighted?,"[""the Arctic Ocean"", ""the Southern Ocean"", ""the Pacific Ocean"", ""the Atlantic Ocean""]",4,2,social science,grade6,geography,Physical Geography,Oceans and continents,lecture_only,0.3728352234754311
train_08713,train,images/train/train_08713.png,Which ocean is highlighted?,"[""the Pacific Ocean"", ""the Arctic Ocean"", ""the Southern Ocean"", ""the Atlantic Ocean""]",4,0,social science,grade8,geography,Physical Geography,Oceans and continents,lecture_only,0.3728352234754311
train_00193,train,images/train/train_00193.png,Which ocean is highlighted?,"[""the Atlantic Ocean"", ""the Pacific Ocean"", ""the Southern Ocean"", ""the Indian Ocean""]",4,1,social science,grade6,geography,Physical Geography,Oceans and continents,lecture_only,0.3728352234754311
train_04808,train,images/train/train_04808.png,Which ocean is highlighted?,"[""the Arctic Ocean"", ""the Pacific Ocean"", ""the Southern Ocean"", ""the Indian Ocean""]",4,1,social science,grade8,geography,Physical Geography,Oceans and continents,lecture_only,0.3728352234754311
train_12439,train,images/train/train_12439.png,"According to the text, what evidence of a volcanic eruption did the captain observe?","[""He heard a report on the radio warning about a volcanic eruption."", ""He smelled sulfur and then realized it was not coming from his boat."", ""He knew his crew had finished putting their fishing lines in the ocean.""]",3,1,natural science,grade8,literacy-in-science,Ecological interactions,Investigate primary succession on a volcanic island,hint_only,0.3717589767780932
train_02183,train,images/train/train_02183.png,"According to the text, what evidence of a volcanic eruption did the captain observe?","[""He heard a report on the radio warning about a volcanic eruption."", ""He saw pieces of molten rock shooting out of the water."", ""He knew his crew had finished putting their fishing lines in the ocean.""]",3,1,natural science,grade8,literacy-in-science,Ecological interactions,Investigate primary succession on a volcanic island,hint_only,0.3717589767780932
train_04679,train,images/train/train_04679.png,"Based on the maps above, what is true about the Middle Colonies compared to the other colonial regions?","[""It was was easier to grow crops in the Middle Colonies than in the Southern Colonies."", ""It was easier to grow crops in the Middle Colonies than in New England."", ""It was harder to grow crops in the Middle Colonies than in New England.""]",3,1,social science,grade4,us-history,English colonies in North America,Middle colonies: economy and society,hint_only,0.37004942427172804
train_08104,train,images/train/train_08104.png,"Based on the maps above, what was true about the Southern Colonies compared to the other colonies?","[""The Southern Colonies had worse soil than New England."", ""The Southern Colonies had a shorter growing season than the Middle Colonies."", ""The Southern Colonies had a longer growing season than the Middle Colonies.""]",3,2,social science,grade5,us-history,English colonies in North America,Southern colonies: economy and slavery,hint_only,0.3650670057722992
train_02345,train,images/train/train_02345.png,"Based on the maps above, what was true about the Southern Colonies compared to the other colonies?","[""The Southern Colonies had better soil than New England."", ""The Southern Colonies had worse soil than New England."", ""The Southern Colonies had a shorter growing season than the Middle Colonies.""]",3,0,social science,grade5,us-history,English colonies in North America,Southern colonies: economy and slavery,hint_only,0.3650670057722992
train_11781,train,images/train/train_11781.png,"Complete the sentence.
Jackson's chameleons use their horns ().","[""to dig"", ""to find food"", ""to fight""]",3,2,language science,grade1,reading-comprehension,Read-alone texts,Read passages about animals,hint_only,0.3620460784507546
train_01639,train,images/train/train_01639.png,"Complete the sentence.
Grasshoppers can () to stay safe.","[""jump and fly"", ""get smaller"", ""change colors""]",3,0,language science,grade1,reading-comprehension,Read-alone texts,Read passages about animals,hint_only,0.3600619514669819
train_07095,train,images/train/train_07095.png,Which of the following is a characteristic of tropical coral reefs?,"[""They have many large rocks called corals."", ""They are usually found in the deep ocean."", ""They have warm, salty water.""]",3,2,natural science,grade7,literacy-in-science,Conservation,Coral reef biodiversity and human uses: explore a problem,hint_only,0.35840781426216906
train_07936,train,images/train/train_07936.png,Which of the following is a characteristic of tropical coral reefs?,"[""They are used by many different organisms."", ""They are usually found in the deep ocean."", ""They have many large rocks called corals.""]",3,0,natural science,grade7,literacy-in-science,Conservation,Coral reef biodiversity and human uses: explore a problem,hint_only,0.35840781426216906
val_01866,val,images/val/val_01866.png,Look at the picture. Which word best describes how this feather feels to the touch?,"[""soft"", ""heavy"", ""bumpy""]",3,0,language science,grade2,writing-strategies,Descriptive details,Choose the sensory details that match the picture,lecture_only,0.3562219506065693
train_10873,train,images/train/train_10873.png,Look at the picture. Which word best describes how these marbles feel to the touch?,"[""hairy"", ""rough"", ""smooth""]",3,2,language science,grade2,writing-strategies,Descriptive details,Choose the sensory details that match the picture,lecture_only,0.3562219506065693
